id,event_code,team_id,match_id,practice_match,position,auto_leave,auto_speaker_score,auto_speaker_miss,auto_amp_score,auto_amp_miss,auto_wing_amp_acq,auto_wing_mid_acq,auto_wing_stage_acq,auto_center_1_amp_acq,auto_center_2_acq,auto_center_3_acq,auto_center_4_acq,auto_center_5_tbl_acq,auto_stop,tele_speaker_score,tele_speaker_miss,tele_amp_score,tele_amp_miss,floor_pickup,chute_direct,stage_park,stage_attempt_failed,stage_onstage,harmony_attempt_failed,harmony_success,trap_note_score,trap_note_miss,chain_mobility,dropped_gp_count,feed_count,defense,foul_count,yellow_card,red_card,no_show,no_show_w_rep,notes,timestamp
2022,NEWTON,9613,102,0,"Red 3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sat in the middle of the field playing bad defense","2024-04-20 01:27:22"
2062,NEWTON,2341,103,0,"Blue 2",0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:21"
2071,NEWTON,4392,103,0,"Blue 3",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,"Good cycle","2024-04-20 01:29:21"
2115,NEWTON,1797,103,0,"Red 2",1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,"bad harmony call, good loft shot","2024-04-20 01:33:00"
2005,NEWTON,6014,103,0,"Blue 1",0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stopped responding mid-match","2024-04-20 01:27:14"
2024,NEWTON,1629,103,0,"Red 3",1,0,2,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Played very well with 836","2024-04-20 01:27:23"
2064,NEWTON,2910,104,0,"Blue 2",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Helped stockpile notes","2024-04-20 01:29:21"
2073,NEWTON,3506,104,0,"Blue 3",0,2,1,0,0,0,0,0,1,1,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:21"
2116,NEWTON,316,104,0,"Red 2",1,2,1,0,0,0,1,1,0,0,0,0,0,0,6,2,5,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,Butterfingers,"2024-04-20 01:33:01"
2006,NEWTON,610,104,0,"Blue 1",1,2,1,0,0,1,0,0,1,1,0,0,0,0,9,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Very fast shooting, amping, and intake","2024-04-20 01:27:14"
2026,NEWTON,7748,104,0,"Red 3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Very tippy does not drive well you could probably tap it and it will tip over","2024-04-20 01:27:23"
2066,NEWTON,359,105,0,"Blue 2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:21"
2075,NEWTON,5614,105,0,"Blue 3",0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,,"2024-04-20 01:29:22"
2117,NEWTON,2767,105,0,"Red 2",1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,19,0,0,0,0,0,0,"Insane loftshot, bump while lofting, susceptible to defense","2024-04-20 01:33:01"
2007,NEWTON,9401,105,0,"Blue 1",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"Decent shooter and intake, slow","2024-04-20 01:27:14"
2028,NEWTON,5804,105,0,"Red 3",0,4,0,0,0,1,1,1,0,0,0,0,0,0,10,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crazy in a good way very good at scoring amp and speaker","2024-04-20 01:27:23"
2068,NEWTON,3015,106,0,"Blue 2",0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,,"2024-04-20 01:29:21"
2077,NEWTON,7605,106,0,"Blue 3",0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Trapped Notes; Defender","2024-04-20 01:29:22"
2118,NEWTON,3473,106,0,"Red 2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,"Good loft shot, butterfingers","2024-04-20 01:33:01"
2008,NEWTON,9477,106,0,"Blue 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Shooter and intake unreliable","2024-04-20 01:27:14"
2029,NEWTON,7565,106,0,"Red 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"On the jidering side","2024-04-20 01:27:23"
2070,NEWTON,85,107,0,"Blue 2",0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,"2024-04-20 01:29:21"
2078,NEWTON,1891,107,0,"Blue 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"can't drive well","2024-04-20 01:29:22"
2119,NEWTON,3354,107,0,"Red 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Played defense badly, preload note was stuck, terrible drive","2024-04-20 01:33:01"
2009,NEWTON,8048,107,0,"Blue 1",1,2,0,0,0,0,0,1,0,0,0,0,1,0,6,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"fast scoring in amp and speaker, somewhat unreliable","2024-04-20 01:27:15"
2031,NEWTON,9098,107,0,"Red 3",0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,"They know how to loft well but that's it","2024-04-20 01:27:23"
2072,NEWTON,5914,108,0,"Blue 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:21"
2080,NEWTON,294,108,0,"Blue 3",0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Did not shoot whole game","2024-04-20 01:29:22"
2120,NEWTON,6366,108,0,"Red 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,"Last second climb, lofts but does a bad job","2024-04-20 01:33:02"
2010,NEWTON,888,108,0,"Blue 1",1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:27:15"
2033,NEWTON,254,108,0,"Red 3",1,4,0,0,0,1,1,0,1,1,0,0,0,0,7,0,3,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,,"2024-04-20 01:27:23"
2074,NEWTON,4130,109,0,"Blue 2",0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,,"2024-04-20 01:29:22"
2082,NEWTON,3472,109,0,"Blue 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shoots sometimes and defense aometimes","2024-04-20 01:29:22"
2121,NEWTON,1156,109,0,"Red 2",1,3,1,0,0,1,1,1,0,0,0,0,0,0,7,1,5,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,"Dropped a few notes but overall fast and good","2024-04-20 01:33:02"
2011,NEWTON,4039,109,0,"Blue 1",0,3,2,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:27:15"
2035,NEWTON,9475,109,0,"Red 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"2024-04-20 01:27:23"
2076,NEWTON,111,110,0,"Blue 2",0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,"2024-04-20 01:29:22"
2084,NEWTON,6191,110,0,"Blue 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"can move around well

is randomly moving around","2024-04-20 01:29:22"
2122,NEWTON,8780,110,0,"Red 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,"Awful, clogged source, so slow, bad intake","2024-04-20 01:33:02"
2012,NEWTON,8393,110,0,"Blue 1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:27:15"
2038,NEWTON,6443,110,0,"Red 3",0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Not consistent but can score welk","2024-04-20 01:27:24"
2079,NEWTON,58,111,0,"Blue 2",0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:22"
2086,NEWTON,7111,111,0,"Blue 3",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,"Stopped responding mid-match","2024-04-20 01:29:22"
2123,NEWTON,4607,111,0,"Red 2",1,1,1,0,0,0,0,0,0,0,0,1,1,0,14,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,"Insane when fed, great cleanup great cycle great speaker","2024-04-20 01:33:02"
2013,NEWTON,1792,111,0,"Blue 1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:27:15"
2040,NEWTON,6919,111,0,"Red 3",0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Trapped Notes","2024-04-20 01:27:24"
2081,NEWTON,5472,112,0,"Blue 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,,"2024-04-20 01:29:22"
2088,NEWTON,3339,112,0,"Blue 3",0,3,0,0,0,0,0,0,1,0,1,0,0,0,9,0,7,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,I,"2024-04-20 01:29:22"
2124,NEWTON,1880,112,0,"Red 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Consistent cycle, but chute only","2024-04-20 01:33:03"
2014,NEWTON,3196,112,0,"Blue 1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,"Decent passing","2024-04-20 01:27:15"
2041,NEWTON,1025,112,0,"Red 3",0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,"Good at lofting years","2024-04-20 01:27:24"
2083,NEWTON,4392,113,0,"Blue 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:22"
2090,NEWTON,9401,113,0,"Blue 3",0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,Non-functional,"2024-04-20 01:29:23"
2125,NEWTON,4329,113,0,"Red 2",1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,"struggled lining up at source","2024-04-20 01:33:03"
2015,NEWTON,4779,113,0,"Blue 1",1,1,1,0,0,1,0,0,1,1,0,0,0,0,2,1,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fast scoring, unreliable climber","2024-04-20 01:27:15"
2042,NEWTON,3476,113,0,"Red 3",1,1,2,0,0,0,1,0,0,0,1,0,0,0,5,1,6,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"they take the notes that the other Alliance sends over","2024-04-20 01:27:24"
2085,NEWTON,9495,114,0,"Blue 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:22"
2092,NEWTON,1629,114,0,"Blue 3",0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Can drive around very good


likes to do stuff by themselves","2024-04-20 01:29:23"
2126,NEWTON,3506,114,0,"Red 2",1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,,"2024-04-20 01:33:03"
2017,NEWTON,7565,114,0,"Blue 1",1,1,1,0,1,1,0,0,1,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"good shooting and intake","2024-04-20 01:27:16"
2043,NEWTON,9613,114,0,"Red 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"They sat in the same spot barely moving","2024-04-20 01:27:24"
2087,NEWTON,8048,115,0,"Blue 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Auto maybe incorrect","2024-04-20 01:29:22"
2094,NEWTON,9602,115,0,"Blue 3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Stopped responding mid-match","2024-04-20 01:29:23"
2127,NEWTON,2974,115,0,"Red 2",1,2,1,0,0,0,0,0,0,0,0,1,1,0,2,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:33:03"
2019,NEWTON,5804,115,0,"Blue 1",0,2,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mainly moved notes to other side of the field","2024-04-20 01:27:16"
2044,NEWTON,1891,115,0,"Red 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"They had a note in the intake and it was there the entire match","2024-04-20 01:27:24"
2089,NEWTON,9098,116,0,"Blue 2",0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,,"2024-04-20 01:29:22"
2096,NEWTON,5933,116,0,"Blue 3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Stopped responding mid-match","2024-04-20 01:29:23"
2128,NEWTON,888,116,0,"Red 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,,"2024-04-20 01:33:04"
2021,NEWTON,3473,116,0,"Blue 1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Primarily shot notes across the field, scored but had little success","2024-04-20 01:27:16"
2045,NEWTON,5024,116,0,"Red 3",1,4,0,0,0,1,1,1,0,0,0,0,0,0,7,1,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:27:24"
2091,NEWTON,6429,117,0,"Blue 2",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,"2024-04-20 01:29:23"
2098,NEWTON,254,117,0,"Blue 3",0,5,1,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Trapped Notes","2024-04-20 01:29:23"
2129,NEWTON,3472,117,0,"Red 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:33:04"
2023,NEWTON,2767,117,0,"Blue 1",0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Shot notes across the field and only did that, fast","2024-04-20 01:27:16"
2046,NEWTON,85,117,0,"Red 3",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,"Hang too slow. lofts are not always making it over stage.","2024-04-20 01:27:25"
2093,NEWTON,2910,118,0,"Blue 2",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,,"2024-04-20 01:29:23"
2100,NEWTON,359,118,0,"Blue 3",0,4,0,0,0,1,1,1,0,0,0,0,0,0,5,3,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,"Very good moving

very good team to plat with

can move very fast

broke mid way than re fixed","2024-04-20 01:29:23"
2130,NEWTON,9475,118,0,"Red 2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,,"2024-04-20 01:33:04"
2025,NEWTON,1323,118,0,"Blue 1",0,1,0,0,0,0,0,1,0,0,0,0,1,0,13,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:27:16"
2047,NEWTON,7605,118,0,"Red 3",1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,"2024-04-20 01:27:25"
2048,NEWTON,5614,119,0,"Red 3",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,"Shots were too weak so they couldn't loft.","2024-04-20 01:27:25"
2095,NEWTON,1792,119,0,"Blue 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:23"
2102,NEWTON,8780,119,0,"Blue 3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"does not shoot

really bad defense","2024-04-20 01:29:23"
2131,NEWTON,294,119,0,"Red 2",1,2,1,0,0,0,0,0,1,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Died in front of amp","2024-04-20 01:33:04"
2027,NEWTON,3620,119,0,"Blue 1",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,,"2024-04-20 01:27:16"
2049,NEWTON,3354,120,0,"Red 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Notes get stuck underneath easily because of the intake","2024-04-20 01:27:25"
2097,NEWTON,6191,120,0,"Blue 2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:23"
2104,NEWTON,316,120,0,"Blue 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Got two notes on robot","2024-04-20 01:29:24"
2132,NEWTON,5985,120,0,"Red 2",1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,,"2024-04-20 01:33:05"
2030,NEWTON,1797,120,0,"Blue 1",1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,,"2024-04-20 01:27:17"
2050,NEWTON,3937,121,0,"Red 3",1,1,1,0,0,0,0,0,0,0,0,0,1,0,5,1,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"Didn't have time to finish trap.","2024-04-20 01:27:25"
2099,NEWTON,3339,121,0,"Blue 2",0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:23"
2106,NEWTON,3663,121,0,"Blue 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,"Only feeds nltes","2024-04-20 01:29:24"
2133,NEWTON,59,121,0,"Red 2",1,2,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,,"2024-04-20 01:33:05"
2032,NEWTON,58,121,0,"Blue 1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:27:17"
2051,NEWTON,4607,122,0,"Red 3",1,4,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,"Lofts multiple times and then shoots fast","2024-04-20 01:27:25"
2101,NEWTON,3504,122,0,"Blue 2",1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,"Solid climb, lots of feeding","2024-04-20 01:29:23"
2108,NEWTON,4130,122,0,"Blue 3",1,1,2,0,0,1,0,0,1,0,0,0,0,0,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,"2024-04-20 01:29:24"
2134,NEWTON,369,122,0,"Red 2",0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,"2024-04-20 01:33:05"
2034,NEWTON,1189,122,0,"Blue 1",1,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,"2024-04-20 01:27:17"
2103,NEWTON,1880,123,0,"Blue 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:23"
2109,NEWTON,1156,123,0,"Blue 3",0,1,1,0,0,1,0,0,1,0,0,0,0,0,6,0,5,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,,"2024-04-20 01:29:24"
2036,NEWTON,3008,123,0,"Blue 1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,"Sad toaster","2024-04-20 01:27:17"
2052,NEWTON,111,124,0,"Red 1",1,2,1,0,0,1,0,1,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"Could lob shots and spent the majority of the match lobbing shots.","2024-04-20 01:27:20"
2054,NEWTON,6919,124,0,"Red 3",1,0,2,0,0,0,0,0,0,0,0,1,1,0,10,2,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Auto was a little rusty. picks up and shoots fed game pieces","2024-04-20 01:27:26"
2056,NEWTON,3196,124,0,"Red 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,,"2024-04-20 01:29:04"
2105,NEWTON,4329,124,0,"Blue 2",0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:24"
2110,NEWTON,8393,124,0,"Blue 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,"Died but came back to life and wasn't good anymore","2024-04-20 01:29:24"
2037,NEWTON,1778,124,0,"Blue 1",1,0,3,0,0,0,0,1,0,0,0,1,1,0,6,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cyclebot,"2024-04-20 01:27:17"
2053,NEWTON,1025,125,0,"Red 1",0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,"Good at lofting, pretty quick trap","2024-04-20 01:27:20"
2055,NEWTON,2341,125,0,"Red 3",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Shot note into trap, shot the fed notes","2024-04-20 01:27:26"
2057,NEWTON,6443,125,0,"Red 2",1,2,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:04"
2107,NEWTON,4779,125,0,"Blue 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2024-04-20 01:29:24"
2039,NEWTON,3015,125,0,"Blue 1",1,4,0,0,0,0,0,0,0,0,1,1,1,0,9,0,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good cleanup fast trap","2024-04-20 01:27:17"
1555,NEWTON,1025,227,0,"Blue 1",1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,"Mainly needed notes","2024-04-18 18:18:11"
